"","HHMMSS","PARi","Photo"
"1078","11:08:56",26.85245514,1.573321118
"1079","11:09:01",26.08490753,1.519125819
"1080","11:09:07",26.12472153,1.464216537
"1081","11:09:12",25.47232628,1.40425474
"1082","11:09:18",27.53078079,1.34447517
"1083","11:09:23",32.19174576,1.315667562
"1084","11:09:29",38.36008072,1.366544459
"1085","11:09:34",41.21931458,1.453008689
"1086","11:09:40",43.85808945,1.561405037
"1087","11:09:45",46.56852341,1.648339004
"1088","11:09:51",51.16115189,1.745628335
"1089","11:09:56",52.85928345,1.932380917
"1090","11:10:02",52.71281815,2.109809153
"1091","11:10:07",51.30814362,2.274260386
"1092","11:10:13",48.61001968,2.382281782
"1093","11:10:18",45.722229,2.403052164
"1094","11:10:24",41.39709854,2.362307145
"1095","11:10:29",37.77104187,2.188557148
"1096","11:10:35",34.62735367,2.028828515
"1097","11:10:40",32.79513931,1.964681425
"1098","11:10:46",31.05708694,1.962844913
"1099","11:10:51",27.76479912,1.559160483
"1100","11:10:56",24.13043785,1.09826725
"1101","11:11:02",20.27696609,0.902844644
"1102","11:11:07",18.1668396,1.037200646
"1103","11:11:13",17.56687737,1.016646858
"1104","11:11:18",17.57134247,0.989235461
"1105","11:11:24",17.56200409,1.080697006
"1106","11:11:29",17.57477379,1.159609992
"1107","11:11:35",17.51236916,1.098497385
"1108","11:11:40",16.42589188,0.987282623
"1109","11:11:46",15.82392693,0.875383761
"1110","11:11:51",16.18818283,0.677279849
"1111","11:11:57",17.2631855,0.497313217
"1112","11:12:02",17.39557076,0.417429045
"1113","11:12:08",16.3242588,0.577920024
"1114","11:12:13",15.25247097,0.826451582
"1115","11:12:19",15.68427753,1.01676719
"1116","11:12:24",16.77299309,1.015214856
"1117","11:12:30",17.57869339,0.834068153
"1118","11:12:35",16.85733795,0.621619873
"1119","11:12:41",15.78246784,0.488988504
"1120","11:12:46",14.84225845,0.472961997
"1121","11:12:51",14.40419769,0.53110754
"1122","11:12:57",13.34120178,0.610412232
"1123","11:13:02",12.28409004,0.753428026
"1124","11:13:08",11.82711792,0.843287808
"1125","11:13:13",11.40245724,0.871505425
"1126","11:13:18",10.42738724,0.75367879
"1127","11:13:24",9.486861229,0.59715957
"1128","11:13:29",9.2289114,0.453562685
"1129","11:13:35",9.26338768,0.14427691
"1130","11:13:40",9.284051895,-0.247487488
"1131","11:13:46",9.27743721,-0.208420034
"1132","11:13:51",9.287329674,0.38976749
"1133","11:13:57",9.301616669,0.953379519
"1134","11:14:02",9.274598122,1.048599017
"1135","11:14:08",9.281515121,0.685637324
"1136","11:14:13",9.29796505,0.054229262
"1137","11:14:19",9.763534546,-0.366149026
"1138","11:14:24",10.66303253,-0.337651946
"1139","11:14:30",11.56190777,0.064957402
"1140","11:14:35",11.77852535,0.446635038
"1141","11:14:40",11.84630203,0.746111751
"1142","11:14:46",13.42229271,0.758864135
"1143","11:14:51",15.96129513,0.536764477
"1144","11:14:57",19.817276,0.369488749
"1145","11:15:02",21.48764801,0.342283688
"1146","11:15:08",21.61364365,0.470246063
"1147","11:15:13",19.42913437,0.607963572
"1148","11:15:19",19.40638733,0.748781206
"1149","11:15:24",19.81066895,0.905092616
"1150","11:15:30",19.37421417,1.021350507
"1151","11:15:35",17.21084595,1.015451957
"1152","11:15:41",15.1573534,0.956934478
"1153","11:15:46",14.68588257,0.906107514
"1154","11:15:52",14.22822952,0.873215069
"1155","11:15:57",13.19924831,0.853756126
"1156","11:16:03",12.17054081,0.765623553
"1157","11:16:08",11.87108135,0.66038567
"1158","11:16:14",11.98000622,0.554328918
"1159","11:16:19",13.01095963,0.549354886
"1160","11:16:24",13.57152748,0.545768139
"1161","11:16:30",13.27533054,0.547631463
"1162","11:16:35",12.24730492,0.585510058
"1163","11:16:41",11.86025047,0.631786514
"1164","11:16:46",11.87792301,0.630947335
"1165","11:16:52",11.8998003,0.596756345
"1166","11:16:57",12.26178074,0.539455503
"1167","11:17:03",13.30653191,0.517323263
"1168","11:17:08",14.32919502,0.511552392
"1169","11:17:13",14.7180481,0.555245499
"1170","11:17:19",15.11441803,0.610080368
"1171","11:17:24",16.15806198,0.648743282
"1172","11:17:30",17.1958828,0.683649805
"1173","11:17:35",17.71442413,0.703564953
"1174","11:17:41",19.57846642,0.737236137
"1175","11:17:46",23.59656143,0.705306806
"1176","11:17:52",27.7745533,0.478697512
"1177","11:17:57",30.73445511,0.468065089
"1178","11:18:02",33.42203522,0.875735186
"1179","11:18:07",37.04315186,1.404762924
"1180","11:18:13",42.03852463,1.609826172
"1181","11:18:18",48.45749283,1.518746549
"1182","11:18:24",52.84659576,1.441454291
"1183","11:18:29",56.71801758,1.487778519
"1184","11:18:35",60.63264465,1.630084027
"1185","11:18:40",67.02381134,1.846625713
"1186","11:18:46",72.74536896,2.086521405
"1187","11:18:51",77.51956177,2.282797256
"1188","11:18:57",81.04830933,2.471306938
"1189","11:19:02",91.48921967,2.619689537
"1190","11:19:08",103.9869995,2.705881924
"1191","11:19:13",116.2771072,2.76643249
"1192","11:19:19",119.4649887,2.897059269
"1193","11:19:24",121.1420059,3.043436715
"1194","11:19:30",124.3350601,3.152679362
"1195","11:19:35",125.4891968,3.221804049
"1196","11:19:41",123.9316559,3.294003619
"1197","11:19:46",118.2973022,3.320189671
"1198","11:19:52",104.4824829,3.345469951
"1199","11:19:57",93.64501953,3.345056756
"1200","11:20:02",83.73118591,3.348669391
"1201","11:20:08",81.81900024,3.336558953
"1202","11:20:13",79.51194,3.282257662
"1203","11:20:19",76.67609406,3.22856919
"1204","11:20:24",70.91677094,3.22472647
"1205","11:20:30",62.18931961,3.23461343
"1206","11:20:35",48.17095566,3.15924416
"1207","11:20:41",33.61766434,2.959686286
"1208","11:20:46",24.00719643,2.652065322
"1209","11:20:52",17.95824051,2.140799209
"1210","11:20:57",13.39374447,1.514266061
"1211","11:21:03",10.63957214,1.062693868
"1212","11:21:08",9.516192436,0.806515033
"1213","11:21:14",10.18282986,0.663691882
"1214","11:21:19",12.20300293,0.520016234
"1215","11:21:25",13.73503876,0.47295089
"1216","11:21:30",13.17464924,0.518790343
"1217","11:21:36",11.17025852,0.537946243
"1218","11:21:41",9.914427757,0.492058461
"1219","11:21:46",9.519571304,0.459514322
"1220","11:21:52",9.500227928,0.464820122
"1221","11:21:57",9.487350464,0.50661082
"1222","11:22:03",9.485322952,0.499993964
"1223","11:22:08",9.412426949,0.473403275
"1224","11:22:14",9.394781113,0.458392262
"1225","11:22:19",9.382357597,0.480965843
"1226","11:22:25",9.384281158,0.481675494
"1227","11:22:30",9.332216263,0.473925008
"1228","11:22:36",9.324922562,0.482227528
"1229","11:22:41",9.33000946,0.488597068
"1230","11:22:46",9.370573997,0.436180081
"1231","11:22:52",9.400327682,0.388779553
"1232","11:22:57",9.430561066,0.402444029
"1233","11:23:03",9.414433479,0.445261454
"1234","11:23:08",9.391783714,0.451598756
"1235","11:23:14",9.373888016,0.413446287
"1236","11:23:19",9.339541435,0.401660562
"1237","11:23:25",9.32290554,0.39168469
"1238","11:23:30",9.327904701,0.414533698
"1239","11:23:35",9.349834442,0.416750247
"1240","11:23:41",9.32023716,0.421259891
"1241","11:23:46",9.337838173,0.423989492
"1242","11:23:52",9.349930763,0.461066553
"1243","11:23:57",9.350354195,0.500461763
"1244","11:24:03",9.326847076,0.478012983
"1245","11:24:08",9.340886116,0.428746009
"1246","11:24:14",9.342653275,0.398441671
"1247","11:24:19",9.345410347,0.366015107
"1248","11:24:25",9.33029747,0.338605012
"1249","11:24:30",9.360596657,0.341108347
"1250","11:24:36",9.35349369,0.372044166
"1251","11:24:41",9.352859497,0.403948964
"1252","11:24:47",9.386509895,0.441991068
"1253","11:24:52",9.442860603,0.460371637
"1254","11:24:58",9.43198204,0.450040192
"1255","11:25:03",9.42708683,0.443401753
"1256","11:25:09",9.374864578,0.462220922
"1257","11:25:14",9.368451118,0.455638507
"1258","11:25:20",9.346739769,0.48586511
"1259","11:25:25",9.347874641,0.517175573
"1260","11:25:30",9.330600739,0.53164324
"1261","11:25:36",9.323998451,0.495294741
"1262","11:25:41",9.301866531,0.482001722
"1263","11:25:47",9.288708687,0.479132967
"1264","11:25:52",9.27961731,0.460351584
"1265","11:25:58",9.315509796,0.457414691
"1266","11:26:03",9.356198311,0.491793266
"1267","11:26:09",9.371423721,0.546800649
"1268","11:26:14",9.364751816,0.538443467
"1269","11:26:20",9.371589661,0.542645557
"1270","11:26:25",9.354501724,0.544879367
"1271","11:26:31",9.305233002,0.552670051
"1272","11:26:36",9.291244507,0.51624662
"1273","11:26:42",9.273691177,0.50243883
"1274","11:26:47",9.278795242,0.506641508
"1275","11:26:53",9.292433739,0.514665787
"1276","11:26:58",9.299962997,0.519468424
"1277","11:27:04",8.965600014,0.527583759
"1278","11:27:09",8.04772377,0.525646158
"1279","11:27:15",7.146410942,0.503997294
"1280","11:27:20",6.8335886,0.482806799
"1281","11:27:25",6.857191563,0.482585023
"1282","11:27:31",6.861852169,0.487468564
"1283","11:27:36",6.851452351,0.420460668
"1284","11:27:41",6.841333866,0.348320988
"1285","11:27:47",6.864403725,0.352773755
"1286","11:27:52",6.868881226,0.403159366
"1287","11:27:58",6.877639771,0.422011432
"1288","11:28:03",6.880802155,0.434397136
"1289","11:28:09",6.899454594,0.469095856
"1290","11:28:14",6.86311245,0.46088165
"1291","11:28:20",6.837281704,0.408829266
"1292","11:28:25",6.841730118,0.360820352
"1293","11:28:31",6.882178307,0.340745898
"1294","11:28:36",6.927805901,0.33290367
"1295","11:28:42",6.921404362,0.395191203
"1296","11:28:47",6.904616356,0.461686191
"1297","11:28:53",6.903763294,0.494225746
"1298","11:28:58",6.913460255,0.448012765
"1299","11:29:04",6.909039497,0.377060784
"1300","11:29:09",6.924279213,0.361787187
"1301","11:29:14",6.913311958,0.339176557
"1302","11:29:20",6.913167953,0.006077683
"1303","11:29:40",6.908547401,0.323358278
"1304","11:29:45",6.929405212,0.214280044
"1305","11:29:51",6.918958664,0.124562566
"1306","11:29:56",6.860769272,0.093611881
"1307","11:30:02",6.850036621,0.105141231
"1308","11:30:07",6.852009773,0.088093435
"1309","11:30:13",6.882371426,0.0207659
"1310","11:30:18",6.859833717,-0.013822537
"1311","11:30:24",6.827213287,0.016041452
"1312","11:30:29",6.807711124,0.023140269
"1313","11:30:35",6.782672882,0.014995038
"1314","11:30:40",7.363211632,0.027187644
"1315","11:30:46",8.301532745,0.098485107
"1316","11:30:51",10.12335777,0.124573412
"1317","11:30:57",11.95679188,0.098845563
"1318","11:31:02",15.39903259,0.14750993
"1319","11:31:07",19.63584709,0.218968152
"1320","11:31:13",25.12366676,0.291539112
"1321","11:31:18",28.6227932,0.344320183
"1322","11:31:24",31.65659714,0.470211575
"1323","11:31:29",34.16397858,0.641973273
"1324","11:31:35",38.12717438,0.831853472
"1325","11:31:40",43.57817841,1.043957804
"1326","11:31:46",47.00404358,1.250590695
"1327","11:31:51",45.95093536,1.423862071
"1328","11:31:57",42.63698578,1.501067392
"1329","11:32:02",39.18340302,1.591617436
"1330","11:32:07",33.25725174,1.648271559
"1331","11:32:13",27.02088165,1.628742123
"1332","11:32:18",23.04028893,1.530690866
"1333","11:32:24",24.18293953,1.398440976
"1334","11:32:29",26.70631599,1.31150372
"1335","11:32:35",30.39842033,1.275683352
"1336","11:32:40",35.78245544,1.290643805
"1337","11:32:46",40.96138,1.323385952
"1338","11:32:51",42.73610306,1.373576453
"1339","11:32:56",40.61463928,1.448235737
"1340","11:33:02",37.39812088,1.468772636
"1341","11:33:07",36.4972496,1.484249205
"1342","11:33:13",34.5897522,1.486788606
"1343","11:33:18",33.48319244,1.51926027
"1344","11:33:24",32.21310043,1.475662309
"1345","11:33:29",30.79863739,1.425026745
"1346","11:33:35",27.82901001,1.352486474
"1347","11:33:40",27.09378433,1.32444856
"1348","11:33:46",26.21946335,1.273295446
"1349","11:33:51",24.94204521,1.194174864
"1350","11:33:57",22.01655197,1.111540472
"1351","11:34:02",19.39320564,1.001368899
"1352","11:34:08",15.32757568,0.908058512
"1353","11:34:13",11.94225502,0.821099504
"1354","11:34:19",9.604846001,0.736294478
"1355","11:34:24",9.153583527,0.623291614
"1356","11:34:30",9.154830933,0.492998621
"1357","11:34:35",9.116213799,0.391896496
"1358","11:34:41",9.066903114,0.31028621
"1359","11:34:46",9.083077431,0.226050781
"1360","11:34:51",9.1238451,0.209653434
"1361","11:34:57",9.158166885,0.232314476
"1362","11:35:02",9.171561241,0.268311521
"1363","11:35:08",9.174610138,0.240981015
"1364","11:35:13",9.187735558,0.206794825
"1365","11:35:19",9.202932358,0.182263619
"1366","11:35:24",9.190322876,0.225779278
"1367","11:35:30",9.172782898,0.253553751
"1368","11:35:35",9.159666061,0.278509029
"1369","11:35:41",9.857913971,0.149982271
"1370","11:35:46",10.81274605,0.034122207
"1371","11:35:52",11.67649651,0.025825896
"1372","11:35:57",11.23257065,0.167943939
"1373","11:36:03",10.29058838,0.270514297
"1374","11:36:08",9.405475616,0.29106531
"1375","11:36:14",10.07712364,0.25935724
"1376","11:36:19",12.03867435,0.278740076
"1377","11:36:25",14.56581306,0.328415939
"1378","11:36:30",16.18787575,0.348511983
"1379","11:36:36",16.89542007,0.367767464
"1380","11:36:41",17.58884811,0.432519697
"1381","11:36:46",21.26469994,0.540753635
"1382","11:36:52",27.62871933,0.570172594
"1383","11:36:57",30.60319138,0.654906489
"1384","11:37:02",31.36446381,0.74742731
"1385","11:37:08",32.67052841,0.900581579
"1386","11:37:13",36.86042023,1.039657753
"1387","11:37:19",39.78252411,1.205590293
"1388","11:37:24",40.90907669,1.347276153
"1389","11:37:30",37.33017349,1.468271623
"1390","11:37:35",36.51403046,1.531233218
"1391","11:37:41",41.61549759,1.523972788
"1392","11:37:46",56.28165817,1.534790734
"1393","11:37:52",70.92699432,1.611004402
"1394","11:37:57",79.31073761,1.845141497
"1395","11:38:03",84.21438599,2.099698498
"1396","11:38:08",88.70594025,2.285705043
"1397","11:38:14",82.47534943,2.381548967
"1398","11:38:19",65.43482971,2.47929243
"1399","11:38:25",46.73933792,2.53082219
"1400","11:38:30",38.53019333,2.487733068
"1401","11:38:35",34.06194305,2.30065587
"1402","11:38:41",32.31461716,2.006058802
"1403","11:38:46",42.22143173,1.732548904
"1404","11:38:52",51.13514328,1.646879022
"1405","11:38:57",49.32719803,1.687766978
"1406","11:39:03",34.16262054,1.769131375
"1407","11:39:08",24.70791435,1.762579223
"1408","11:39:14",21.13756561,1.643864246
"1409","11:39:19",20.44742393,1.419805979
"1410","11:39:25",20.40526009,1.179555207
"1411","11:39:30",19.31809998,0.968925453
"1412","11:39:36",17.82361031,0.814579106
"1413","11:39:41",15.99289894,0.5859104
"1414","11:39:47",14.92059803,0.44973868
"1415","11:39:52",13.86681938,0.446461771
"1416","11:39:58",12.82869911,0.605130358
"1417","11:40:03",11.79005432,0.616301956
"1418","11:40:09",11.72200108,0.53860004
"1419","11:40:14",11.74173355,0.44698238
"1420","11:40:19",11.12007809,0.36280077
"1421","11:40:25",10.18722439,0.323434366
"1422","11:40:30",9.237405777,0.321751788
"1423","11:40:36",9.179186821,0.373073001
"1424","11:40:41",9.170080185,0.357408646
"1425","11:40:47",9.16779232,0.292980368
"1426","11:40:52",9.180980682,0.236177461
"1427","11:40:58",9.189563751,0.249675274
"1428","11:41:03",9.159665108,0.254670939
"1429","11:41:09",9.15828228,0.19603332
"1430","11:41:14",9.139387131,0.126437515
"1431","11:41:20",9.171557426,0.086143628
"1432","11:41:25",9.188483238,0.098885626
"1433","11:41:31",9.182108879,0.066235763
"1434","11:41:36",9.149120331,0.086994753
"1435","11:41:41",9.147884369,0.127279987
"1436","11:41:47",9.158326149,0.18587518
"1437","11:41:52",9.149524689,0.193093611
"1438","11:41:58",9.164566994,0.178244725
"1439","11:42:03",9.155174255,0.129947461
"1440","11:42:09",9.138746262,0.14357865
"1441","11:42:14",9.135126114,0.213478599
"1442","11:42:19",9.118246078,0.271875601
"1443","11:42:25",9.131601334,0.248832499
"1444","11:42:30",9.137681961,0.21298861
"1445","11:42:36",9.134052277,0.196941886
"1446","11:42:41",9.127975464,0.146465398
"1447","11:42:47",9.125311852,0.133525179
"1448","11:42:52",9.127851486,0.168589837
"1449","11:42:58",9.148779869,0.212793369
"1450","11:43:03",9.147827148,0.185332081
"1451","11:43:09",9.124567986,0.132694214
"1452","11:43:14",9.113698959,0.150810778
"1453","11:43:20",9.109786987,0.20531234
"1454","11:43:25",9.114855766,0.238190262
"1455","11:43:31",9.110304832,0.245585174
"1456","11:43:36",9.13768959,0.259804536
"1457","11:43:42",9.159388542,0.131321156
"1458","11:43:47",9.161677361,0.076932
"1459","11:43:53",9.161777496,0.142693879
"1460","11:43:58",9.135748863,0.306668833
"1461","11:44:03",9.128128052,0.29143235
"1462","11:44:09",9.104715347,0.228096684
"1463","11:44:14",9.102539063,0.205514219
"1464","11:44:20",9.117424011,0.245446304
"1465","11:44:25",9.132411957,0.269937531
"1466","11:44:31",9.156341553,0.279223903
"1467","11:44:36",9.150918007,0.253947379
"1468","11:44:42",9.142168045,0.266750064
"1469","11:44:47",9.138032913,0.262928751
"1470","11:44:53",9.133378029,0.263161008
"1471","11:44:58",9.148479462,0.249112128
"1472","11:45:04",9.138282776,0.247047806
"1473","11:45:09",9.14182663,0.298391323
"1474","11:45:15",9.158251762,0.369440223
"1475","11:45:20",9.153722763,0.393927074
"1476","11:45:26",9.145372391,0.334746024
"1477","11:45:31",9.149484634,0.240513137
"1478","11:45:37",9.154788971,0.171576847
"1479","11:45:42",9.148085594,0.184203786
"1480","11:45:48",9.150620461,0.263740918
"1481","11:45:53",9.131368637,0.322706556
"1482","11:45:58",9.114857674,0.309808338
"1483","11:46:04",9.122101784,0.242079583
"1484","11:46:09",9.134482384,0.223455343
"1485","11:46:15",9.125570297,0.24106971
"1486","11:46:20",9.082453728,0.26339863
"1487","11:46:26",9.054764748,0.236511098
"1488","11:46:31",9.0843153,0.270407465
"1489","11:46:36",9.138098717,0.25691036
"1490","11:46:42",9.165075302,0.257020598
"1491","11:46:47",9.17005825,0.20423502
"1492","11:46:53",9.148444176,0.230567311
"1493","11:46:58",9.117998123,0.233864235
"1494","11:47:04",9.130529404,0.26454951
"1495","11:47:09",9.148129463,0.261149322
"1496","11:47:15",9.136608124,0.293163737
"1497","11:47:20",9.125699043,0.327570903
"1498","11:47:26",9.107678413,0.348755937
"1499","11:47:31",9.121073723,0.335681465
"1500","11:47:37",9.127523422,0.341423082
"1501","11:47:42",9.130286217,0.329588949
"1502","11:47:47",9.131335258,0.292221999
"1503","11:47:53",9.133461952,0.259496224
"1504","11:47:58",9.114919662,0.256207146
"1505","11:48:04",9.100642204,0.257549423
"1506","11:48:09",9.098256111,0.279777597
"1507","11:48:15",9.135070801,0.342198842
"1508","11:48:20",8.898468018,0.377303867
"1509","11:48:26",8.042435646,0.366846825
"1510","11:48:31",7.127812862,0.32017894
"1511","11:48:37",6.744289398,0.306131709
"1512","11:48:42",6.72260952,0.342636298
"1513","11:48:48",6.728304863,0.328523802
"1514","11:48:53",6.723931313,0.246980547
"1515","11:48:59",6.723285198,0.188208821
"1516","11:49:04",6.719820976,0.188402441
"1517","11:49:10",6.745934963,0.232167352
"1518","11:49:15",6.73071003,0.272690872
"1519","11:49:21",6.736926079,0.290601534
"1520","11:49:26",6.712946415,0.252402996
"1521","11:49:31",6.69732523,0.226649518
"1522","11:49:37",6.698937416,0.25350416
"1523","11:49:42",6.702110291,0.273260881
"1524","11:49:48",6.698598862,0.229645297
"1525","11:49:53",6.698040485,0.155802139
"1526","11:49:59",6.712191582,0.170718569
"1527","11:50:04",6.739878654,0.203856742
"1528","11:50:10",6.746071339,0.232668973
"1529","11:50:15",6.719714165,0.203768946
"1530","11:50:21",6.733212471,0.195396073
"1531","11:50:26",6.744832039,0.214796191
"1532","11:50:32",6.755120754,0.228267064
"1533","11:50:37",6.766645432,0.203854249
"1534","11:50:43",6.777885437,0.17195422
"1535","11:50:48",6.76521349,0.168128847
"1536","11:50:54",6.756454945,0.163996304
"1537","11:50:59",6.757008553,0.15919625
"1538","11:51:05",6.748267651,0.187421115
"1539","11:51:10",6.772573948,0.225853122
"1540","11:51:15",6.781273842,0.205017127
"1541","11:51:21",6.755671978,0.156156442
"1542","11:51:26",6.753343105,0.112417922
"1543","11:51:31",6.741434574,0.103452872
"1544","11:51:37",6.746653557,0.118820539
"1545","11:51:42",6.734701157,0.140470688
"1546","11:51:48",6.705262184,0.118259385
"1547","11:51:53",6.684381485,0.115709477
"1548","11:51:59",6.71105814,0.149680417
"1549","11:52:04",6.688427925,0.247345805
"1550","11:52:10",6.71091032,0.27730662
"1551","11:52:15",6.728674889,0.218464301
"1552","11:52:21",6.748193741,0.149854735
"1553","11:52:26",6.746399403,0.168211213
"1554","11:52:32",6.733584404,0.198361749
"1555","11:52:37",6.707259178,0.19543498
"1556","11:52:43",6.759373665,0.197362511
"1557","11:52:48",7.611165524,0.193553561
"1558","11:52:54",9.38937664,0.177663418
"1559","11:52:59",10.91852951,0.217071104
"1560","11:53:05",10.91171551,0.292902884
"1561","11:53:10",10.13706493,0.324609475
"1562","11:53:15",10.11282635,0.289150169
"1563","11:53:21",10.97424603,0.255070151
"1564","11:53:26",11.5692873,0.256464816
"1565","11:53:32",11.57662392,0.265226598
"1566","11:53:37",12.32499599,0.29544115
"1567","11:53:43",13.36120892,0.375094038
"1568","11:53:48",14.41816711,0.439306266
"1569","11:53:54",14.43384171,0.429727533
"1570","11:53:59",14.44186497,0.439604032
"1571","11:54:05",14.22656155,0.48129155
"1572","11:54:10",12.61045265,0.510120758
"1573","11:54:16",10.66477871,0.506402744
"1574","11:54:21",9.186904907,0.49858068
"1575","11:54:27",9.127825737,0.482322211
"1576","11:54:32",9.138824463,0.421106475
"1577","11:54:38",9.137183189,0.376919641
"1578","11:54:43",9.13463974,0.338682141
"1579","11:54:49",9.118575096,0.329546902
"1580","11:54:54",9.113330841,0.312649672
"1581","11:55:00",9.115259171,0.30582225
"1582","11:55:05",9.130782127,0.27973177
"1583","11:55:10",9.120800018,0.266340166
"1584","11:55:16",9.118131638,0.263282462
"1585","11:55:21",9.11806488,0.291774461
"1586","11:55:27",9.126210213,0.319207204
"1587","11:55:32",9.154909134,0.368314046
"1588","11:55:38",9.169661522,0.369938156
"1589","11:55:43",9.176316261,0.320480703
"1590","11:55:49",9.148761749,0.30654352
"1591","11:55:54",9.129322052,0.349988918
"1592","11:56:00",9.113557816,0.372424279
"1593","11:56:05",9.095863342,0.275882793
"1594","11:56:10",9.071173668,0.228761145
"1595","11:56:16",9.089658737,0.233814442
"1596","11:56:21",9.101363182,0.290587232
"1597","11:56:27",9.096700668,0.290678989
"1598","11:56:32",9.104615211,0.327148138
"1599","11:56:38",9.115619659,0.352642709
"1600","11:56:43",9.11489296,0.322479492
"1601","11:56:49",9.090636253,0.2653454
"1602","11:56:54",9.068081856,0.279551333
"1603","11:56:59",9.065502167,0.296161113
"1604","11:57:05",9.08686924,0.298826325
"1605","11:57:10",9.128945351,0.318915027
"1606","11:57:16",9.144450188,0.341884082
"1607","11:57:21",9.127561569,0.344205043
"1608","11:57:27",9.112118721,0.343256382
"1609","11:57:32",9.132990837,0.347954733
"1610","11:57:38",9.136577606,0.318408287
"1611","11:57:43",9.088256836,0.322556317
"1612","11:57:49",9.01869297,0.33991131
"1613","11:57:54",8.57346344,0.33825419
"1614","11:58:00",7.742968082,0.325604162
"1615","11:58:05",6.895562172,0.313695169
"1616","11:58:11",6.690494537,0.305742434
"1617","11:58:16",6.674747467,0.287143394
"1618","11:58:22",6.666390419,0.266981111
"1619","11:58:27",6.659008026,0.272414794
"1620","11:58:33",6.640824318,0.27837671
"1621","11:58:38",6.682380199,0.262103805
"1622","11:58:44",6.71663332,0.239650804
"1623","11:58:49",6.773610592,0.213653804
"1624","11:58:54",7.212676525,0.221216368
"1625","11:59:00",8.449503899,0.203411621
"1626","11:59:05",10.21721077,0.23956432
"1627","11:59:11",11.32766914,0.270008104
"1628","11:59:16",11.63566685,0.27978142
"1629","11:59:22",12.27732563,0.283050163
"1630","11:59:27",12.83883667,0.308816327
"1631","11:59:33",12.84411621,0.345214566
"1632","11:59:38",11.69301796,0.347329219
"1633","11:59:44",10.49171352,0.324173696
"1634","11:59:49",10.190135,0.321782048
"1635","11:59:55",10.74701977,0.348170457
"1636","12:00:00",12.68923569,0.396532134
"1637","12:00:06",14.20095539,0.403252516
"1638","12:00:11",16.29464149,0.444133796
"1639","12:00:17",18.40587044,0.468949372
"1640","12:00:22",19.12940216,0.434466423
"1641","12:00:28",18.54738808,0.422698862
"1642","12:00:33",17.00846481,0.495990715
"1643","12:00:38",15.96626472,0.593017244
"1644","12:00:44",15.67634869,0.589417394
"1645","12:00:49",16.34762383,0.589491312
"1646","12:00:54",17.42625427,0.587237139
"1647","12:01:00",18.52514648,0.636292819
"1648","12:01:05",19.21229362,0.638707428
"1649","12:01:11",18.00381851,0.645332209
"1650","12:01:16",16.06802177,0.670329459
"1651","12:01:22",16.58561134,0.744559084
"1652","12:01:27",19.86885262,0.768157778
"1653","12:01:33",22.66129875,0.697563888
"1654","12:01:38",23.47015953,0.653976079
"1655","12:01:44",23.46943474,0.69327051
"1656","12:01:49",23.64549446,0.775171108
"1657","12:01:55",24.71920776,0.83716048
"1658","12:02:00",24.73918152,0.840876044
"1659","12:02:06",25.37780571,0.899061378
"1660","12:02:11",24.59485435,0.937670106
"1661","12:02:17",21.77383804,0.927397518
"1662","12:02:22",17.32435417,0.861763583
"1663","12:02:27",16.25936699,0.857102714
"1664","12:02:33",18.83608055,0.871838785
"1665","12:02:38",24.3026123,0.851426188
"1666","12:02:44",26.28519821,0.814905934
"1667","12:02:49",24.97517776,0.828510167
"1668","12:02:55",23.53671265,0.885689738
"1669","12:03:00",24.08426857,0.921952623
"1670","12:03:06",24.19132423,0.941515719
"1671","12:03:11",21.03970146,0.941368918
"1672","12:03:17",17.54540253,0.941822688
"1673","12:03:22",14.19238091,0.944530293
"1674","12:03:28",12.16818142,0.922546854
"1675","12:03:33",11.66162872,0.845594514
"1676","12:03:39",11.69040298,0.70829712
"1677","12:03:44",11.42532444,0.626227415
"1678","12:03:50",10.44663239,0.565531393
"1679","12:03:55",9.509654999,0.533323118
"1680","12:04:01",9.141490936,0.462527501
"1681","12:04:06",9.20964241,0.370807896
"1682","12:04:12",9.54206562,0.155298908
"1683","12:04:17",10.59409332,0.09697678
"1684","12:04:22",12.46497345,0.153059377
"1685","12:04:28",13.33292675,0.303099161
"1686","12:04:33",12.43164825,0.211691001
"1687","12:04:39",10.50018501,-0.1355735
"1688","12:04:44",9.406798363,-0.512834472
"1689","12:04:50",10.59463596,-0.609412621
"1690","12:04:55",14.01198006,-0.422839712
"1691","12:05:01",17.42073631,-0.15483296
"1692","12:05:06",17.42490578,0.159783006
"1693","12:05:12",15.83039188,0.351593277
"1694","12:05:17",16.86336708,0.409181031
"1695","12:05:23",19.01111603,0.331369466
"1696","12:05:28",20.20835876,0.327558875
"1697","12:05:34",19.1243515,0.287911297
"1698","12:05:39",18.02341652,0.317178376
"1699","12:05:44",16.55371094,0.43202601
"1700","12:05:50",14.19759369,0.572784138
"1701","12:05:55",11.5312767,0.621123383
"1702","12:06:01",12.15671253,0.613058915
"1703","12:06:06",17.03885841,0.591042554
"1704","12:06:11",25.20807838,0.588443116
"1705","12:06:17",35.4111557,0.620098153
"1706","12:06:22",44.0856781,0.726254463
"1707","12:06:28",48.83259964,0.795530785
"1708","12:06:33",48.81309128,0.955579273
"1709","12:06:39",48.78292847,1.13502907
"1710","12:06:44",49.80070114,1.331947663
"1711","12:06:50",52.13498688,1.399424458
"1712","12:06:55",51.85910416,1.44061566
