"Track.n." "Slice.n." "X" "Y" "Distance" "Velocity" "Pixel.Value" "Treat" "Replica" "was.disp" "ID" "time"
"8201" 2 43 3097 3310 "4.212" 0.421 -4540758 4 1 0 4102 430
"8202" 2 44 3127 3434 "16.457" 1.646 -7567513 4 1 0 4102 440
"8203" 2 45 3259 3558 "23.363" 2.336 -7435917 4 1 0 4102 450
"8204" 2 46 3276 3618 "8.045" 0.804 -8489903 4 1 0 4102 460
"8205" 2 47 3558 3592 "36.532" 3.653 -8289917 4 1 0 4102 470
"8206" 2 48 3758 3562 "26.089" 2.609 -5461347 4 1 0 4102 480
"8207" 2 49 3942 3502 "24.966" 2.497 -5461859 4 1 0 4102 490
"8208" 2 50 4023 3477 "10.935" 1.094 -7304588 4 1 0 4102 500
"8209" 2 51 4036 3477 "1.677" 0.168 -6645629 4 1 0 4102 510
"8210" 2 52 4283 3246 "43.626" 4.363 -8686251 4 1 0 4102 520
"8211" 2 53 4445 3212 "21.353" 2.135 -8947597 4 1 0 4102 530
"8212" 2 54 4522 2990 "30.312" 3.031 -7697530 4 1 0 4102 540
"8213" 2 55 4787 2862 "37.964" 3.796 -7236200 4 1 0 4102 550
"8214" 2 56 4902 2726 "22.975" 2.298 -6974311 4 1 0 4102 560
"8215" 2 57 4966 2709 "8.542" 0.854 -6515583 4 1 0 4102 570
"8216" 2 58 5026 2513 "26.442" 2.644 -6975096 4 1 0 4102 580
"8217" 2 59 5137 2329 "27.721" 2.772 -7306912 4 1 0 4102 590
"8218" 2 60 5111 2188 "18.496" 1.85 -7896719 4 1 0 4102 600
"8219" 2 61 5098 2141 "6.291" 0.629 -7042978 4 1 0 4102 610
"8220" 3 2 5132 588 "-1.000" -1 -6778244 4 1 0 4103 20
"8221" 3 3 5090 930 "44.449" 4.445 -8160655 4 1 0 4103 30
"8222" 3 4 5145 1096 "22.559" 2.256 -4079429 4 1 0 4103 40
"8223" 3 5 5081 1685 "76.428" 7.643 -7173530 4 1 0 4103 50
"8224" 3 6 5120 1834 "19.869" 1.987 -8817586 4 1 0 4103 60
"8225" 3 7 5162 1937 "14.349" 1.435 -7172992 4 1 0 4103 70
"8226" 3 8 5137 1941 "3.266" 0.327 -5922945 4 1 0 4103 80
"8227" 3 9 5124 1932 "2.040" 0.204 -4738687 4 1 0 4103 90
"8228" 3 10 5017 1740 "28.354" 2.835 -5722200 4 1 0 4103 100
"8229" 3 11 4992 1629 "14.678" 1.468 -6054535 4 1 0 4103 110
"8230" 3 12 5085 1412 "30.455" 3.046 -6713241 4 1 0 4103 120
"8231" 3 13 5111 1399 "3.750" 0.375 -5792891 4 1 0 4103 130
"8232" 3 14 5115 1305 "12.137" 1.214 -6252666 4 1 0 4103 140
"8233" 3 15 5128 1045 "33.582" 3.358 -7303838 4 1 0 4103 150
"8234" 3 16 5064 379 "86.310" 8.631 -6449808 4 1 0 4103 160
"8235" 3 17 5013 260 "16.701" 1.67 -4608142 4 1 0 4103 170
"8236" 3 18 4983 243 "4.448" 0.445 -7700388 4 1 0 4103 180
"8237" 3 19 4996 200 "5.795" 0.579 -4280710 4 1 0 4103 190
"8238" 3 20 4970 217 "4.007" 0.401 -3226990 4 1 0 4103 200
"8239" 3 21 4915 251 "8.341" 0.834 -8554659 4 1 0 4103 210
"8240" 3 22 4987 217 "10.272" 1.027 -7763575 4 1 0 4103 220
"8241" 3 23 4992 217 "0.645" 0.064 -7107989 4 1 0 4103 230
"8242" 3 24 4966 260 "6.482" 0.648 -7831461 4 1 0 4103 240
"8243" 3 25 4992 281 "4.311" 0.431 -5461849 4 1 0 4103 250
"8244" 3 26 5038 388 "15.024" 1.502 -7567764 4 1 0 4103 260
"8245" 3 27 5073 477 "12.337" 1.234 -7367804 4 1 0 4103 270
"8246" 3 28 5064 490 "2.040" 0.204 -3553358 4 1 0 4103 280
"8247" 3 29 5077 614 "16.084" 1.608 -5529989 4 1 0 4103 290
"8248" 3 30 5056 601 "3.186" 0.319 -4277326 4 1 0 4103 300
"8249" 3 31 5034 567 "5.224" 0.522 -4477021 4 1 0 4103 310
"8250" 3 32 5077 661 "13.335" 1.333 -6187149 4 1 0 4103 320
"8251" 3 33 5073 691 "3.904" 0.39 -6908517 4 1 0 4103 330
"8252" 3 34 5111 665 "5.940" 0.594 -8159364 4 1 0 4103 340
"8253" 3 35 5085 605 "8.435" 0.844 -8422560 4 1 0 4103 350
"8254" 3 36 5043 610 "5.456" 0.546 -8489650 4 1 0 4103 360
"8255" 3 37 5056 605 "1.797" 0.18 -5527936 4 1 0 4103 370
"8256" 3 38 5047 648 "5.667" 0.567 -6056600 4 1 0 4103 380
"8257" 3 39 5043 652 "0.730" 0.073 -4870508 4 1 0 4103 390
"8258" 3 40 5038 648 "0.826" 0.083 -3816548 4 1 0 4103 400
"8259" 3 41 4987 618 "7.633" 0.763 -6515876 4 1 0 4103 410
"8260" 3 42 5026 567 "8.282" 0.828 -3883855 4 1 0 4103 420
"8261" 3 43 5068 550 "5.845" 0.584 -5791349 4 1 0 4103 430
"8262" 3 44 5107 460 "12.653" 1.265 -7303551 4 1 0 4103 440
"8263" 3 45 5102 422 "4.944" 0.494 -5328991 4 1 0 4103 450
"8264" 3 46 5090 358 "8.400" 0.84 -4278114 4 1 0 4103 460
"8265" 3 47 5017 349 "9.488" 0.949 -6251910 4 1 0 4103 470
"8266" 3 48 5004 337 "2.282" 0.228 -4804464 4 1 0 4103 480
"8267" 3 49 5004 379 "5.418" 0.542 -6517643 4 1 0 4103 490
"8268" 3 50 5000 401 "2.885" 0.288 -13750746 4 1 0 4103 500
"8269" 3 51 4970 379 "4.799" 0.48 -7765650 4 1 0 4103 510
"8270" 3 52 4987 349 "4.448" 0.445 -6383229 4 1 0 4103 520
"8271" 3 53 4987 337 "1.548" 0.155 -4148846 4 1 0 4103 530
"8272" 3 54 4987 341 "0.516" 0.052 -3752019 4 1 0 4103 540
"8273" 3 55 5000 349 "1.969" 0.197 -6844803 4 1 0 4103 550
"8274" 3 56 5004 332 "2.253" 0.225 -8423314 4 1 0 4103 560
"8275" 3 57 5051 371 "7.879" 0.788 -5592414 4 1 0 4103 570
"8276" 3 58 5081 435 "9.118" 0.912 -5727118 4 1 0 4103 580
"8277" 3 59 5090 465 "4.040" 0.404 -7436184 4 1 0 4103 590
"8278" 3 60 5068 320 "18.919" 1.892 -7041426 4 1 0 4103 600
"8279" 3 61 4987 264 "12.703" 1.27 -5791880 4 1 0 4103 610
"8280" 4 2 5021 1109 "-1.000" -1 -5462912 4 1 0 4104 20
"8281" 4 3 5004 1075 "4.904" 0.49 -4476530 4 1 0 4104 30
"8282" 4 4 4556 1459 "76.117" 7.612 -3950440 4 1 0 4104 40
"8283" 4 5 4386 1890 "59.768" 5.977 -5987442 4 1 0 4104 50
"8284" 4 6 3596 2372 "119.381" 11.938 -7962769 4 1 0 4104 60
"8285" 4 7 2888 2542 "93.928" 9.393 -6054012 4 1 0 4104 70
"8286" 4 8 2359 2816 "76.852" 7.685 -4146801 4 1 0 4104 80
"8287" 4 9 2060 2858 "38.950" 3.895 -5724794 4 1 0 4104 90
"8288" 4 10 1826 3161 "49.386" 4.939 -5198701 4 1 0 4104 100
"8289" 4 11 1292 3353 "73.203" 7.32 -6120326 4 1 0 4104 110
"8290" 4 12 985 3481 "42.907" 4.291 -4475499 4 1 0 4104 120
"8291" 4 13 878 3716 "33.309" 3.331 -6842750 4 1 0 4104 130
"8292" 4 14 1335 3784 "59.602" 5.96 -6515072 4 1 0 4104 140
"8293" 4 15 1083 3541 "45.160" 4.516 -5725306 4 1 0 4104 150
"8294" 4 16 1075 3392 "19.249" 1.925 -5329511 4 1 0 4104 160
"8295" 4 17 1689 3148 "85.231" 8.523 -5855588 4 1 0 4104 170
"8296" 4 18 2210 3400 "74.658" 7.466 -4609136 4 1 0 4104 180
"8297" 4 19 2709 3699 "75.042" 7.504 -5198434 4 1 0 4104 190
"8298" 4 20 3362 3844 "86.289" 8.629 -5791089 4 1 0 4104 200
"8299" 4 21 3929 3869 "73.214" 7.321 -1447708 4 1 0 4104 210
"8300" 4 22 4484 3805 "72.069" 7.207 -3158340 4 1 0 4104 220
"8301" 4 23 5004 3844 "67.268" 6.727 -6449782 4 1 0 4104 230
"8302" 4 24 5085 3852 "10.500" 1.05 -5526874 4 1 0 4104 240
"8303" 4 25 5158 3797 "11.791" 1.179 -5593972 4 1 0 4104 250
"8304" 4 26 5184 3724 "9.996" 1 -5197658 4 1 0 4104 260
"8305" 4 27 5132 3677 "9.042" 0.904 -4146785 4 1 0 4104 270
"8306" 4 28 5081 3579 "14.251" 1.425 -6973800 4 1 0 4104 280
"8307" 4 29 5004 3746 "23.723" 2.372 -4935531 4 1 0 4104 290
"8308" 4 30 5068 3840 "14.670" 1.467 -5460577 4 1 0 4104 300
"8309" 4 31 5094 3886 "6.816" 0.682 -4806778 4 1 0 4104 310
"8310" 4 32 4680 3814 "54.208" 5.421 -5922685 4 1 0 4104 320
"8311" 4 33 4326 3144 "97.752" 9.775 -3885433 4 1 0 4104 330
"8312" 4 34 4889 2427 "117.599" 11.76 -6974067 4 1 0 4104 340
"8313" 4 35 4898 1638 "101.788" 10.179 -4214914 4 1 0 4104 350
"8314" 4 36 4509 1514 "52.669" 5.267 -6118760 4 1 0 4104 360
"8315" 4 37 3780 473 "163.943" 16.394 -5723240 4 1 0 4104 370
"8316" 4 38 2658 200 "148.961" 14.896 -7174035 4 1 0 4104 380
"8317" 4 39 1493 1356 "211.716" 21.172 -7437457 4 1 0 4104 390
"8318" 4 40 1032 3012 "221.747" 22.175 -6907763 4 1 0 4104 400
"8319" 4 41 1975 3925 "169.320" 16.932 -8754597 4 1 0 4104 410
"8320" 4 42 4061 3507 "274.443" 27.444 -7963013 4 1 0 4104 420
"8321" 4 43 4753 2632 "143.908" 14.391 -6976656 4 1 0 4104 430
"8322" 4 44 4996 1890 "100.720" 10.072 -6973810 4 1 0 4104 440
"8323" 4 45 5034 1476 "53.631" 5.363 -5526112 4 1 0 4104 450
"8324" 4 46 4859 652 "108.667" 10.867 -6186352 4 1 0 4104 460
"8325" 4 47 4701 123 "71.220" 7.122 -6712954 4 1 0 4104 470
"8326" 4 48 4945 264 "36.354" 3.635 -4540758 4 1 0 4104 480
"8327" 4 49 5051 371 "19.429" 1.943 -6187398 4 1 0 4104 490
"8328" 4 50 5004 371 "6.063" 0.606 -4873608 4 1 0 4104 500
"8329" 4 51 4957 358 "6.291" 0.629 -5002087 4 1 0 4104 510
"8330" 4 52 4992 337 "5.265" 0.527 -3553863 4 1 0 4104 520
"8331" 4 53 4996 349 "1.632" 0.163 -4015191 4 1 0 4104 530
"8332" 4 54 4966 345 "3.904" 0.39 -5989243 4 1 0 4104 540
"8333" 4 55 4970 307 "4.929" 0.493 -5397874 4 1 0 4104 550
"8334" 4 56 5013 328 "6.173" 0.617 -8162209 4 1 0 4104 560
"8335" 4 57 5004 337 "1.642" 0.164 -4148884 4 1 0 4104 570
"8336" 4 58 4957 281 "9.431" 0.943 -5789524 4 1 0 4104 580
"8337" 4 59 4936 230 "7.115" 0.711 -6513783 4 1 0 4104 590
"8338" 4 60 4808 238 "16.544" 1.654 -6714514 4 1 0 4104 600
"8339" 4 61 4979 213 "22.293" 2.229 -10855844 4 1 0 4104 610
"8340" 5 2 4936 1689 "-1.000" -1 -7765392 4 1 0 4105 20
"8341" 5 3 4949 780 "117.273" 11.727 -8815754 4 1 0 4105 30
"8342" 5 4 4740 772 "26.981" 2.698 -7303034 4 1 0 4105 40
"8343" 5 5 4586 793 "20.050" 2.005 -10461874 4 1 0 4105 50
"8344" 5 6 4561 273 "67.157" 6.716 -8619921 4 1 0 4105 60
"8345" 5 7 4804 170 "34.047" 3.405 -5856104 4 1 0 4105 70
"8346" 5 8 4902 256 "16.820" 1.682 -4933963 4 1 0 4105 80
"8347" 5 9 5111 409 "33.413" 3.341 -4147288 4 1 0 4105 90
"8348" 5 10 4970 1565 "150.229" 15.023 -3488085 4 1 0 4105 100
"8349" 5 11 4552 1702 "56.744" 5.674 -6844550 4 1 0 4105 110
"8350" 5 12 4113 1173 "88.679" 8.868 -9674421 4 1 0 4105 120
"8351" 5 13 2641 1062 "190.427" 19.043 -9079184 4 1 0 4105 130
"8352" 5 14 1420 874 "159.365" 15.937 -10330290 4 1 0 4105 140
"8353" 5 15 1382 1194 "41.570" 4.157 -8487300 4 1 0 4105 150
"8354" 5 16 2056 2346 "172.174" 17.217 -4867402 4 1 0 4105 160
"8355" 5 17 2193 2410 "19.506" 1.951 -4737099 4 1 0 4105 170
"8356" 5 18 3293 2316 "142.417" 14.242 -7565420 4 1 0 4105 180
"8357" 5 19 3434 2073 "36.242" 3.624 -3490406 4 1 0 4105 190
"8358" 5 20 3784 1386 "99.461" 9.946 -7765141 4 1 0 4105 200
"8359" 5 21 3972 221 "152.229" 15.223 -8620699 4 1 0 4105 210
"8360" 5 22 3110 302 "111.688" 11.169 -8422793 4 1 0 4105 220
"8361" 5 23 1399 921 "234.719" 23.472 -8619921 4 1 0 4105 230
"8362" 5 24 2641 2116 "222.337" 22.234 -7040630 4 1 0 4105 240
"8363" 5 25 3042 2133 "51.775" 5.178 -7500403 4 1 0 4105 250
"8364" 5 26 3473 1634 "85.058" 8.506 -6645870 4 1 0 4105 260
"8365" 5 27 3908 204 "192.816" 19.282 -7434612 4 1 0 4105 270
"8366" 5 28 4889 149 "126.748" 12.675 -7961734 4 1 0 4105 280
"8367" 5 29 5051 337 "32.014" 3.201 -3158065 4 1 0 4105 290
"8368" 5 30 5098 913 "74.551" 7.455 -5591895 4 1 0 4105 300
"8369" 5 31 5111 1152 "30.877" 3.088 -6910838 4 1 0 4105 310
"8370" 5 32 5107 1160 "1.154" 0.115 -6381930 4 1 0 4105 320
"8371" 5 33 5107 1489 "42.441" 4.244 -3555921 4 1 0 4105 330
"8372" 5 34 5034 2129 "83.095" 8.31 -7897483 4 1 0 4105 340
"8373" 5 35 5171 2679 "73.118" 7.312 -2500133 4 1 0 4105 350
"8374" 5 36 5137 3485 "104.066" 10.407 -6316905 4 1 0 4105 360
"8375" 5 37 4714 3852 "72.242" 7.224 -4871809 4 1 0 4105 370
"8376" 5 38 3980 3844 "94.692" 9.469 -8424352 4 1 0 4105 380
"8377" 5 39 3089 3511 "122.704" 12.27 -8096688 4 1 0 4105 390
"8378" 5 40 2329 3221 "104.935" 10.493 -4671065 4 1 0 4105 400
"8379" 5 41 1501 2884 "115.320" 11.532 -3686250 4 1 0 4105 410
"8380" 5 42 1126 2568 "63.260" 6.326 -5263453 4 1 0 4105 420
"8381" 5 43 925 3579 "132.972" 13.297 -6185329 4 1 0 4105 430
"8382" 5 44 934 3656 "10.001" 1 -6053235 4 1 0 4105 440
"8383" 5 45 1122 2798 "113.308" 11.331 -6515850 4 1 0 4105 450
"8384" 5 46 1454 2099 "99.825" 9.983 -6251902 4 1 0 4105 460
"8385" 5 47 2077 1689 "96.209" 9.621 -5394776 4 1 0 4105 470
"8386" 5 48 2752 1587 "88.064" 8.806 -6580865 4 1 0 4105 480
"8387" 5 49 3404 1958 "96.771" 9.677 -5593972 4 1 0 4105 490
"8388" 5 50 3818 2244 "64.910" 6.491 -6185847 4 1 0 4105 500
"8389" 5 51 4258 2705 "82.209" 8.221 -2368561 4 1 0 4105 510
"8390" 5 52 4544 3302 "85.394" 8.539 -3553100 4 1 0 4105 520
"8391" 5 53 4561 3426 "16.146" 1.615 -1975355 4 1 0 4105 530
"8392" 5 54 4876 3848 "67.932" 6.793 -2829361 4 1 0 4105 540
"8393" 5 55 4953 3886 "11.077" 1.108 -6975868 4 1 0 4105 550
"8394" 5 56 3933 3865 "131.608" 13.161 -5920881 4 1 0 4105 560
"8395" 5 57 3933 3827 "4.902" 0.49 -10723229 4 1 0 4105 570
"8396" 5 58 3776 3750 "22.558" 2.256 -8094862 4 1 0 4105 580
"8397" 5 59 3204 3776 "73.864" 7.386 -5988217 4 1 0 4105 590
"8398" 5 60 2717 3733 "63.067" 6.307 -3093060 4 1 0 4105 600
"8399" 5 61 1736 3579 "128.099" 12.81 -5725299 4 1 0 4105 610
"8400" 1 2 1390 2090 "-1.000" -1 -6513033 4 2 1 4211 20
"8401" 1 3 1339 1595 "64.193" 6.419 -7500429 4 2 1 4211 30
"8402" 1 4 1348 802 "102.304" 10.23 -6974598 4 2 1 4211 40
"8403" 1 5 1493 550 "37.505" 3.751 -7894668 4 2 1 4211 50
"8404" 1 6 1493 541 "1.161" 0.116 -5330038 4 2 1 4211 60
"8405" 1 7 1617 179 "49.362" 4.936 -8027024 4 2 1 4211 70
"8406" 1 8 2248 430 "87.602" 8.76 -7105144 4 2 1 4211 80
"8407" 1 9 3042 699 "108.145" 10.814 -6315367 4 2 1 4211 90
"8408" 1 10 3528 1156 "86.058" 8.606 -6381932 4 2 1 4211 100
"8409" 1 11 3626 1373 "30.715" 3.072 -6511976 4 2 1 4211 110
"8410" 1 12 3729 1446 "16.286" 1.629 -3684421 4 2 1 4211 120
"8411" 1 13 3869 1241 "32.023" 3.202 -5658209 4 2 1 4211 130
"8412" 1 14 4313 1015 "64.269" 6.427 -5329761 4 2 1 4211 140
"8413" 1 15 4731 772 "62.372" 6.237 -6578788 4 2 1 4211 150
"8414" 1 16 4778 605 "22.380" 2.238 -6579586 4 2 1 4211 160
"8415" 1 17 4731 494 "15.550" 1.555 -6054012 4 2 1 4211 170
"8416" 1 18 4727 401 "12.008" 1.201 -5987441 4 2 1 4211 180
"8417" 1 19 4731 187 "27.611" 2.761 -5791626 4 2 1 4211 190
"8418" 1 20 4701 802 "79.429" 7.943 -5395589 4 2 1 4211 200
"8419" 1 21 4966 1173 "58.814" 5.881 -5657974 4 2 1 4211 210
"8420" 1 22 5286 1271 "43.172" 4.317 -6709874 4 2 1 4211 220
"8421" 1 23 5337 1224 "8.947" 0.895 -7565955 4 2 1 4211 230
"8422" 1 24 5346 1207 "2.481" 0.248 -4014691 4 2 1 4211 240
"8423" 1 25 5346 1211 "0.516" 0.052 -7238021 4 2 1 4211 250
"8424" 1 26 5363 1262 "6.935" 0.693 -6316141 4 2 1 4211 260
"8425" 1 27 5367 1254 "1.154" 0.115 -7697794 4 2 1 4211 270
"8426" 1 28 5358 1275 "2.947" 0.295 -6184567 4 2 1 4211 280
"8427" 1 29 5376 1258 "3.194" 0.319 -7302773 4 2 1 4211 290
"8428" 1 30 5448 1275 "9.543" 0.954 -7828875 4 2 1 4211 300
"8429" 1 31 5469 1395 "15.715" 1.572 -7696755 4 2 1 4211 310
"8430" 1 32 5427 887 "65.756" 6.576 -8159386 4 2 1 4211 320
"8431" 1 33 5329 546 "45.770" 4.577 -7369880 4 2 1 4211 330
"8432" 1 34 4761 128 "90.975" 9.097 -5593720 4 2 1 4211 340
"8433" 1 35 4411 1019 "123.489" 12.349 -6119552 4 2 1 4211 350
"8434" 1 36 3985 1211 "60.278" 6.028 -8489107 4 2 1 4211 360
"8435" 1 37 3904 1655 "58.221" 5.822 -6315903 4 2 1 4211 370
"8436" 1 38 3801 1920 "36.676" 3.668 -6646157 4 2 1 4211 380
"8437" 1 39 3805 2060 "18.067" 1.807 -6053496 4 2 1 4211 390
"8438" 1 40 3545 2274 "43.440" 4.344 -5396092 4 2 1 4211 400
"8439" 1 41 3468 2611 "44.593" 4.459 -6645379 4 2 1 4211 410
"8440" 1 42 3447 2918 "39.696" 3.97 -4670812 4 2 1 4211 420
"8441" 1 43 3396 3054 "18.737" 1.874 -5656416 4 2 1 4211 430
"8442" 1 44 3208 3161 "27.905" 2.79 -6843526 4 2 1 4211 440
"8443" 1 45 3029 3541 "54.186" 5.419 -7106449 4 2 1 4211 450
"8444" 1 46 2743 3584 "37.309" 3.731 -8356749 4 2 1 4211 460
"8445" 1 47 2628 3682 "19.491" 1.949 -5986661 4 2 1 4211 470
"8446" 1 48 2658 3716 "5.849" 0.585 -6974585 4 2 1 4211 480
"8447" 1 49 2265 3669 "51.058" 5.106 -6646151 4 2 1 4211 490
"8448" 1 50 1809 3468 "64.285" 6.429 -5986938 4 2 1 4211 500
"8449" 1 51 1783 3430 "5.940" 0.594 -6385297 4 2 1 4211 510
"8450" 1 52 1425 3157 "58.078" 5.808 -7037809 4 2 1 4211 520
"8451" 1 53 1420 2525 "81.531" 8.153 -6579329 4 2 1 4211 530
"8452" 1 54 1574 2116 "56.377" 5.638 -7765919 4 2 1 4211 540
"8453" 1 55 1749 1787 "48.071" 4.807 -4671592 4 2 1 4211 550
"8454" 1 56 1856 964 "107.061" 10.706 -6776179 4 2 1 4211 560
"8455" 1 57 1838 712 "32.591" 3.259 -7108504 4 2 1 4211 570
"8456" 1 58 1817 665 "6.641" 0.664 -6448254 4 2 1 4211 580
"8457" 1 59 1838 520 "18.900" 1.89 -7763075 4 2 1 4211 590
"8458" 1 60 1838 443 "9.933" 0.993 -7041931 4 2 1 4211 600
"8459" 1 61 1834 405 "4.929" 0.493 -2632776 4 2 1 4211 610
"8460" 2 2 1322 3293 "-1.000" -1 -5067402 4 2 1 4212 20
"8461" 2 3 1339 2606 "88.650" 8.865 -5132946 4 2 1 4212 30
"8462" 2 4 1339 2436 "21.930" 2.193 -5597856 4 2 1 4212 40
"8463" 2 5 1480 1578 "112.167" 11.217 -4540291 4 2 1 4212 50
"8464" 2 6 1326 1075 "67.860" 6.786 -4343151 4 2 1 4212 60
"8465" 2 7 1322 1062 "1.755" 0.175 -5726865 4 2 1 4212 70
"8466" 2 8 1331 196 "111.720" 11.172 -6120604 4 2 1 4212 80
"8467" 2 9 1672 328 "47.170" 4.717 -5133984 4 2 1 4212 90
"8468" 2 10 1817 401 "20.942" 2.094 -7241394 4 2 1 4212 100
"8469" 2 11 1860 430 "6.691" 0.669 -4278638 4 2 1 4212 110
"8470" 2 12 1890 358 "10.062" 1.006 -5528985 4 2 1 4212 120
"8471" 2 13 1932 341 "5.845" 0.584 -5991840 4 2 1 4212 130
"8472" 2 14 2022 307 "12.411" 1.241 -6251411 4 2 1 4212 140
"8473" 2 15 2193 256 "23.019" 2.302 -4146300 4 2 1 4212 150
"8474" 2 16 2218 247 "3.428" 0.343 -1446683 4 2 1 4212 160
"8475" 2 17 2278 273 "8.435" 0.844 -5529496 4 2 1 4212 170
"8476" 2 18 2295 290 "3.101" 0.31 -4671831 4 2 1 4212 180
"8477" 2 19 2295 251 "5.031" 0.503 -5857922 4 2 1 4212 190
"8478" 2 20 2257 234 "5.370" 0.537 -5528981 4 2 1 4212 200
"8479" 2 21 2282 166 "9.346" 0.935 -6185868 4 2 1 4212 210
"8480" 2 22 2312 179 "4.218" 0.422 -5331866 4 2 1 4212 220
"8481" 2 23 2342 170 "4.040" 0.404 -4805487 4 2 1 4212 230
"8482" 2 24 2376 132 "6.578" 0.658 -5066864 4 2 1 4212 240
"8483" 2 25 2641 290 "39.800" 3.98 -5527451 4 2 1 4212 250
"8484" 2 26 2760 298 "15.386" 1.539 -4869248 4 2 1 4212 260
"8485" 2 27 2786 281 "4.007" 0.401 -1577752 4 2 1 4212 270
"8486" 2 28 2973 362 "26.289" 2.629 -5529735 4 2 1 4212 280
"8487" 2 29 3080 827 "61.553" 6.155 -4871314 4 2 1 4212 290
"8488" 2 30 2897 908 "25.816" 2.582 -4806299 4 2 1 4212 300
"8489" 2 31 2606 810 "39.611" 3.961 -7372713 4 2 1 4212 310
"8490" 2 32 2146 571 "66.871" 6.687 -4938137 4 2 1 4212 320
"8491" 2 33 2154 366 "26.465" 2.647 -5859241 4 2 1 4212 330
"8492" 2 34 2150 371 "0.826" 0.083 -4541585 4 2 1 4212 340
"8493" 2 35 2402 128 "45.160" 4.516 -5528205 4 2 1 4212 350
"8494" 2 36 3379 503 "134.998" 13.5 -3422294 4 2 1 4212 360
"8495" 2 37 3605 1152 "88.652" 8.865 -5331301 4 2 1 4212 370
"8496" 2 38 3925 1561 "66.991" 6.699 -5990272 4 2 1 4212 380
"8497" 2 39 4036 1813 "35.522" 3.552 -2369086 4 2 1 4212 390
"8498" 2 40 4283 2163 "55.261" 5.526 -4675214 4 2 1 4212 400
"8499" 2 41 4804 2726 "98.953" 9.895 -5330810 4 2 1 4212 410
"8500" 2 42 4885 2769 "11.830" 1.183 -2238003 4 2 1 4212 420
"8501" 2 43 5009 2769 "15.996" 1.6 -4869463 4 2 1 4212 430
"8502" 2 44 5017 2786 "2.424" 0.242 -3289400 4 2 1 4212 440
"8503" 2 45 5478 2935 "62.498" 6.25 -4342866 4 2 1 4212 450
"8504" 2 46 5405 3716 "101.188" 10.119 -5003141 4 2 1 4212 460
"8505" 2 47 5397 3451 "34.201" 3.42 -2700907 4 2 1 4212 470
"8506" 2 48 5427 2939 "66.161" 6.616 -5857683 4 2 1 4212 480
"8507" 2 49 5329 2756 "26.779" 2.678 -3684971 4 2 1 4212 490
"8508" 2 50 5324 2760 "0.826" 0.083 -4608142 4 2 1 4212 500
"8509" 2 51 5303 2692 "9.181" 0.918 -5199242 4 2 1 4212 510
"8510" 2 52 5277 2653 "6.047" 0.605 -4609958 4 2 1 4212 520
"8511" 2 53 5265 2611 "5.635" 0.563 -3821459 4 2 1 4212 530
"8512" 2 54 5230 2240 "48.071" 4.807 -1577754 4 2 1 4212 540
"8513" 2 55 5414 1745 "68.124" 6.812 -5331606 4 2 1 4212 550
"8514" 2 56 5410 1745 "0.516" 0.052 -6910368 4 2 1 4212 560
"8515" 2 57 5444 1493 "32.803" 3.28 -6120604 4 2 1 4212 570
"8516" 2 58 5444 1130 "46.827" 4.683 -6711701 4 2 1 4212 580
"8517" 2 59 5440 1109 "2.758" 0.276 -4410484 4 2 1 4212 590
"8518" 2 60 5414 742 "47.462" 4.746 -7106702 4 2 1 4212 600
"8519" 2 61 5196 140 "82.593" 8.259 -4015742 4 2 1 4212 610
"8520" 3 2 3942 76 "-1.000" -1 -7368630 4 2 1 4213 20
"8521" 3 3 2905 251 "135.664" 13.566 -7434636 4 2 1 4213 30
"8522" 3 4 1489 247 "182.665" 18.266 -8355497 4 2 1 4213 40
"8523" 3 5 1932 149 "58.529" 5.853 -7958418 4 2 1 4213 50
"8524" 3 6 2542 119 "78.785" 7.879 -7169681 4 2 1 4213 60
"8525" 3 7 3929 388 "182.257" 18.226 -4537675 4 2 1 4213 70
"8526" 3 8 4970 123 "138.572" 13.857 -6512513 4 2 1 4213 80
"8527" 3 9 5410 695 "93.093" 9.309 -7632013 4 2 1 4213 90
"8528" 3 10 5461 1408 "92.212" 9.221 -7038851 4 2 1 4213 100
"8529" 3 11 5444 857 "71.113" 7.111 -8288174 4 2 1 4213 110
"8530" 3 12 5260 256 "81.081" 8.108 -7632303 4 2 1 4213 120
"8531" 3 13 4266 183 "128.571" 12.857 -6184343 4 2 1 4213 130
"8532" 3 14 2935 213 "171.743" 17.174 -7829402 4 2 1 4213 140
"8533" 3 15 1531 187 "181.147" 18.115 -8221078 4 2 1 4213 150
"8534" 3 16 1493 567 "49.264" 4.926 -6181497 4 2 1 4213 160
"8535" 3 17 1518 567 "3.225" 0.322 -7563160 4 2 1 4213 170
"8536" 3 18 1826 558 "39.749" 3.975 -7038097 4 2 1 4213 180
"8537" 3 19 1864 571 "5.181" 0.518 -6709918 4 2 1 4213 190
"8538" 3 20 2180 332 "51.110" 5.111 -7234724 4 2 1 4213 200
"8539" 3 21 2423 136 "40.273" 4.027 -6775711 4 2 1 4213 210
"8540" 3 22 1915 213 "66.281" 6.628 -8158371 4 2 1 4213 220
"8541" 3 23 1749 200 "21.480" 2.148 -7037345 4 2 1 4213 230
"8542" 3 24 2244 145 "64.248" 6.425 -6247552 4 2 1 4213 240
"8543" 3 25 2722 217 "62.358" 6.236 -9342381 4 2 1 4213 250
"8544" 3 26 2560 153 "22.470" 2.247 -9012136 4 2 1 4213 260
