"dec_lon","dec_lat","gps","plot","species","dbh_cm","height_m","dbh_height"
18.0833820899306,-2.5037628839659,"282_1_2","no_elephants","HA",13.5,5.7,0.374458912822515
18.0841261824608,-2.50132968900386,"283_1_2","no_elephants","HA",17.2,4.4,0.592075770421361
18.085155215226,-2.50166066422015,"284_1_2","no_elephants","HA",12,4,0.477121254719662
18.0840494294048,-2.5003151312385,"285_1_2","no_elephants","HA",13.5,3.8,0.550550171878196
18.0865537772396,-2.50092836484899,"286_1_2","no_elephants","HA",14.5,5.5,0.421005312740731
18.0839605169135,-2.50325124202345,"287_1_2","no_elephants","HA",14.2,4.8,0.471047107007469
18.0848069337782,-2.50228145082848,"288_1_2","no_elephants","HA",11.5,3.8,0.480914243736802
18.0861642186918,-2.50314337928915,"289_1_2","no_elephants","HA",14.8,6.6,0.350717779853089
18.0851566790188,-2.50422688100766,"29_1_2","no_elephants","HA",12.9,5.2,0.39458636666445
18.0838977557936,-2.5014694268817,"29_2_2","no_elephants","HA",23.1,3.6,0.807309479124857
18.0827390902892,-2.50458586158636,"290_1_2","no_elephants","HA",12.3,5.6,0.341717084433198
18.0841966367726,-2.50237626149536,"291_1_2","no_elephants","HA",16.3,7.9,0.314560513113516
18.0838890516572,-2.50261662866048,"292_1_2","no_elephants","HA",12.6,4.5,0.447158031342219
18.0851182153409,-2.50052393832527,"293_1_2","no_elephants","HA",13.9,5.2,0.427011456619296
18.0823730634064,-2.50306972578609,"294_1_2","no_elephants","HA",13.6,4.8,0.45229767099463
18.0848220365048,-2.50191947183232,"295_1_2","no_elephants","HA",21.6,7.5,0.459392487759231
18.082504304675,-2.50429647214255,"296_1_2","no_elephants","HA",11.7,4.4,0.424733185259974
18.0866867012556,-2.50126584283805,"297_1_2","no_elephants","HA",14.2,4.8,0.471047107007469
18.0865865884548,-2.50246416321587,"298_1_2","no_elephants","HA",11.8,5.6,0.323693980299925
18.0833735273167,-2.50222194425863,"299_1_2","no_elephants","HA",14.9,3.6,0.616883767644987
18.0823540671693,-2.50435359111997,"3_1_2","no_elephants","HA",14.4,4.2,0.535113201697349
18.0864073484731,-2.50426352103067,"3_2_2","no_elephants","HA",12,5.8,0.315753252484688
18.082820914472,-2.50202250207227,"30_1_2","no_elephants","HA",11,5.2,0.325389341523426
18.0850482573278,-2.50107389711756,"30_2_2","no_elephants","HA",11.4,3.6,0.500602350569185
18.0851974155658,-2.50388528074388,"300_1_2","no_elephants","HA",13.5,3.5,0.58626572414473
18.0831252767453,-2.50187133915512,"301_1_2","no_elephants","HA",15,4.8,0.494850021680094
18.085390876641,-2.50168485292164,"302_1_2","no_elephants","HA",15,6,0.397940008672038
18.0853060228522,-2.50460777443799,"303_1_2","no_elephants","HA",16.2,6.2,0.417123325044377
18.085168917904,-2.50219903057809,"304_1_2","no_elephants","HA",20.3,6.3,0.508155488459631
18.086253942303,-2.50223641702659,"305_1_2","no_elephants","HA",11.5,2.4,0.680486598642006
18.0848540396199,-2.50015297090237,"306_1_2","no_elephants","HA",15.1,4.6,0.516219115611595
18.0831495087933,-2.50243008408187,"307_1_2","no_elephants","HA",16.8,4.4,0.581856605239675
18.08452402437,-2.50045645100448,"308_1_2","no_elephants","HA",21.1,6.2,0.531890765799439
18.0854622314293,-2.50011579810206,"309_1_2","no_elephants","HA",23.6,7.3,0.509589142849651
18.0825810326975,-2.50141881663488,"31_1_2","no_elephants","HA",13,6.2,0.321551662808583
18.0863099467843,-2.50384626160686,"31_2_2","no_elephants","HA",11.2,4,0.447158031342219
18.0836121236849,-2.50123488478341,"310_1_2","no_elephants","HA",17.6,3.2,0.740362689494244
18.0833019378567,-2.50171340579608,"311_1_2","no_elephants","HA",13.6,5.6,0.385350881364017
18.0834975616479,-2.50388991107871,"312_1_2","no_elephants","HA",13.1,2.6,0.702297947684946
18.0831652451909,-2.50067074882368,"313_1_2","no_elephants","HA",20.6,5.8,0.550439226806216
18.084364416531,-2.50118825967493,"314_1_2","no_elephants","HA",15.3,4.2,0.561442140419698
18.0832501739986,-2.5000702418548,"315_1_2","no_elephants","HA",18.5,5.2,0.551168384768215
18.0867614903408,-2.50347387802854,"316_1_2","no_elephants","HA",19.2,3.7,0.715099504636555
18.0841199482701,-2.50320246086865,"317_1_2","no_elephants","HA",18,5.3,0.530996635502517
18.0829239634293,-2.50101925627486,"318_1_2","no_elephants","HA",11.1,3.4,0.513844061744402
18.08389333374,-2.50158915812885,"319_1_2","no_elephants","HA",16.5,4,0.615423952885944
18.0844957213781,-2.50199244985898,"32_1_2","no_elephants","HA",16.5,5.8,0.454055950650969
18.086023919617,-2.50286085113224,"32_2_2","no_elephants","HA",11.7,4.2,0.444936571348261
18.0834979337095,-2.50134329652106,"320_1_2","no_elephants","HA",15.1,4.6,0.516219115611595
18.0861142898811,-2.50327282870256,"321_1_2","no_elephants","HA",13.2,2.6,0.705600583235032
18.0845162097044,-2.50267551424437,"322_1_2","no_elephants","HA",11,3.4,0.50991376811597
18.0867151239089,-2.50204399217054,"323_1_2","no_elephants","HA",15.1,4.3,0.545508491713583
18.0861898194491,-2.5005835778624,"324_1_2","no_elephants","HA",14.8,2,0.869231719730976
18.08284913906,-2.50076210579118,"325_1_2","no_elephants","Strychnos Pungens",12.1,3.6,0.526482869549163
18.0866916910763,-2.50168609157952,"326_1_2","no_elephants","HA",11.2,4.2,0.425968732272281
18.0839638235456,-2.50361297730928,"327_1_2","no_elephants","HA",11.5,5.5,0.320335150859368
18.0826955156986,-2.50399662259475,"328_1_2","no_elephants","HA",12.1,4.5,0.429572856541106
18.0843561685143,-2.50084178009858,"329_1_2","no_elephants","HA",12,4.6,0.416423414366051
18.0837133967654,-2.50346453328109,"33_1_2","no_elephants","HA",12.8,5.4,0.3748162098249
18.0839948468564,-2.50089034445155,"33_2_2","no_elephants","HA",23.1,6.4,0.557432005908257
18.0857083351489,-2.50342226985685,"330_1_2","no_elephants","HA",12.4,4.5,0.440209171386891
18.0842442638892,-2.50351026703758,"331_1_2","no_elephants","HA",12,3.6,0.522878745280338
18.0834097760563,-2.50092816917309,"332_1_2","no_elephants","HA",12.5,5.2,0.380906669373257
18.084184282728,-2.50351632211672,"333_1_2","no_elephants","Syzigium cf congolenseigiome",14.1,3,0.672097857935718
18.0847534203041,-2.50346371574186,"334_1_2","no_elephants","Syzigium cf congolenseigiome",14.5,2.8,0.714209970892756
18.0825132774606,-2.50066547476349,"335_1_2","no_elephants","Syzigium cf congolenseigiome",11.7,2.6,0.653212513775344
18.0845507638638,-2.50374649909458,"336_1_2","no_elephants","HA",12.4,3.5,0.549353640811959
18.0863250380453,-2.5034600125209,"337_1_2","no_elephants","Strychnos cocculoides",12.8,4,0.505149978319906
18.0864228018933,-2.50096032251845,"338_1_2","no_elephants","Syzigium cf congolenseigiome",13.2,2.6,0.705600583235032
18.0855005169845,-2.50252755686038,"339_1_2","no_elephants","Syzigium cf congolenseigiome",13.1,2.6,0.702297947684946
18.0855899128469,-2.50040620865945,"34_1_2","no_elephants","HA",15.4,5.6,0.439332693830263
18.0850538800811,-2.50383267114846,"34_2_2","no_elephants","HA",14.1,2.5,0.751279103983342
18.0848240857401,-2.50297121933782,"340_1_2","no_elephants","HA",13.2,3.5,0.576505886855574
18.083690596465,-2.5036003163058,"341_1_2","no_elephants","HA",21.9,4.3,0.706975659260532
18.0842112599916,-2.50224959326103,"343_1_2","no_elephants","HA",11.5,6.4,0.254517866369725
18.084934511457,-2.50017264857228,"344_1_2","no_elephants","HA",17,3,0.753327666658612
18.0844194563921,-2.50044061736392,"345_1_2","no_elephants","HA",11.2,4.8,0.367976785294594
18.0825281475271,-2.50282626036705,"346_1_2","no_elephants","HA",11.3,4,0.451018452155457
18.0831500440198,-2.5026339961728,"347_1_2","no_elephants","HA",12.5,4.4,0.453457336521869
18.0829760746712,-2.5020799257755,"348_1_2","no_elephants","HA",15.4,4.6,0.524762889154889
18.0834103837667,-2.50255415863947,"349_1_2","no_elephants","HA",13.6,4,0.531478917042255
18.0826365606463,-2.50334898969612,"35_1_2","no_elephants","HA",11.8,5.4,0.339488247483157
18.0839885784764,-2.5011580102838,"35_2_2","no_elephants","HA",11.9,4.2,0.45229767099463
18.0845329471054,-2.50319944360047,"350_1_2","no_elephants","HA",13.9,4.3,0.509546344674509
18.0826462802571,-2.50070333331903,"351_1_2","no_elephants","HA",22.4,4.3,0.716779562754576
18.0841096504955,-2.50324881678057,"352_1_2","no_elephants","HA",14,4.8,0.464886798302651
18.0850384745817,-2.50040883704543,"353_1_2","no_elephants","HA",13,4.9,0.423747272278323
18.0864578970928,-2.50115047198563,"354_1_2","no_elephants","HA",14.3,3.3,0.636822097587174
18.0845860920989,-2.50424805122795,"355_1_2","no_elephants","HA",11.3,4.5,0.399865929708076
18.0859399513688,-2.50314749742344,"356_1_2","no_elephants","HA",16.9,7.8,0.335792101923193
18.0844168350078,-2.50136124291619,"357_1_2","no_elephants","Syzigium cf congolenseigiome",11.6,2.2,0.722035308404712
18.086549686472,-2.50053817102834,"358_1_2","no_elephants","HA",16.2,1.5,1.03342375548695
18.0834043854835,-2.50394316159212,"359_1_2","no_elephants","Strychnos Pungens",16.3,4.5,0.558975090628614
18.084687270246,-2.50324548486147,"36_1_2","no_elephants","HA",17.1,4.4,0.589543433905966
18.0834171574396,-2.50196264279423,"36_2_2","no_elephants","HA",13.4,3.2,0.621954820044902
18.0862060346618,-2.50049040046611,"360_1_2","no_elephants","HA",13.7,3.8,0.556936970539597
18.0830369872603,-2.50351528712986,"361_1_2","no_elephants","HA",12,4.5,0.425968732272281
18.0854589766171,-2.5029461879051,"362_1_2","no_elephants","HA",17.6,5.4,0.513118907991181
18.085443019171,-2.50221506134444,"363_1_2","no_elephants","HA",12.3,5.6,0.341717084433198
18.0834438001501,-2.50040899427423,"364_1_2","no_elephants","HA",11.9,3.2,0.570396983072625
18.0860796557712,-2.50461330446939,"365_1_2","no_elephants","HA",17.6,3.9,0.654448060787651
18.0860564432166,-2.50234635586453,"366_1_2","no_elephants","HA",11.8,4.6,0.409124175624551
18.0838253073543,-2.50284891425886,"367_1_2","no_elephants","HA",22.5,6.3,0.552841968657781
18.0836817106958,-2.50396459110403,"368_1_2","no_elephants","HA",17.3,7.5,0.362984839737095
18.083290636869,-2.50322171389237,"369_1_2","no_elephants","Strychnos Pungens",13.5,4.2,0.507084478097106
18.0825523721337,-2.50201593813744,"37_1_2","no_elephants","HA",23.7,6.2,0.58235665651185
18.0859438722496,-2.50036250777433,"37_2_2","no_elephants","HA",13,3.6,0.55764085153955
18.0829661302285,-2.50041789528047,"370_1_2","no_elephants","HA",12.9,5.2,0.39458636666445
18.0841902658959,-2.50132730981231,"371_1_2","no_elephants","HA",12,4,0.477121254719662
18.0824176302691,-2.50232105899117,"372_1_2","no_elephants","HA",15,3.4,0.644612342013426
18.0825970366212,-2.50244863679727,"373_1_2","no_elephants","HA",15.4,5,0.488550716500444
18.0828395231556,-2.50035955059541,"374_1_2","no_elephants","HA",17.5,4.3,0.609569593106708
18.0844924869662,-2.50115834865772,"375_1_2","no_elephants","HA",13,4.3,0.48047489672725
18.0865028499886,-2.50036176199359,"376_1_2","no_elephants","HA",11.4,3.2,0.551754873016567
18.0864920007366,-2.50137559094141,"377_1_2","no_elephants","HA",19,4,0.676693609624867
18.0864898268407,-2.50031770805401,"378_1_2","no_elephants","HA",12.9,4.2,0.487340419901348
18.083406548774,-2.50111820091545,"379_1_2","no_elephants","HA",12.3,3,0.612783856719736
18.085603210151,-2.50060285818763,"38_1_2","no_elephants","HA",26.2,7.4,0.549069571588769
18.0841884131136,-2.50346640468339,"38_2_2","no_elephants","HA",12.6,3.6,0.544068044350276
18.0828103553989,-2.50437117986027,"380_1_2","no_elephants","HA",15,3.5,0.632023214705406
18.0863246632108,-2.50065909529843,"381_1_2","no_elephants","HA",18.5,5.3,0.542895858802225
18.084553208164,-2.50330869329586,"382_1_2","no_elephants","HA",17.4,7.8,0.348454645592119
18.0857603118581,-2.5029209299462,"383_1_2","no_elephants","HA",11.7,3,0.591064607026499
18.0850320768414,-2.50307879287237,"384_1_2","no_elephants","HA",13.9,5.8,0.379586806691158
18.0860155538911,-2.50448965128219,"385_1_2","no_elephants","HA",13.2,4.1,0.507790074486114
18.0834145156811,-2.50134227398096,"386_1_2","no_elephants","HA",13,5.2,0.397940008672038
18.0852544040476,-2.50455371798874,"387_1_2","no_elephants","HA",13.9,3.4,0.61153588321184
18.0836017788675,-2.5023472403622,"388_1_2","no_elephants","HA",19.1,5.6,0.532845340241527
18.0825518215801,-2.50408075394784,"389_1_2","no_elephants","HA",20,5,0.602059991327962
18.0867608309388,-2.50085740147074,"39_1_2","no_elephants","HA",16,6.8,0.371611069949688
18.0832857756235,-2.50194221338893,"39_2_2","no_elephants","HA",14,5.4,0.41373427585527
18.0866711208328,-2.50186825681177,"390_1_2","no_elephants","HA",17.9,2.8,0.805694999637674
18.0851282102384,-2.5019837522306,"391_1_2","no_elephants","HA",16.9,2.9,0.765488706714717
18.0843564502069,-2.50368867822406,"392_1_2","no_elephants","HA",13.8,4.3,0.50641063082165
18.0860758931446,-2.50379303669864,"393_1_2","no_elephants","HA",19.2,3.5,0.739233184353274
18.0864099160864,-2.50042535405234,"394_1_2","no_elephants","HA",12.4,3.4,0.56194276811998
18.0829046737556,-2.50368765065022,"395_1_2","no_elephants","HA",16.2,3.1,0.718153320708358
18.0835037427715,-2.50271500455052,"396_1_2","no_elephants","HA",14.2,2.8,0.705130313040837
18.0839872724133,-2.50122737813431,"397_1_2","no_elephants","HA",14.5,2.7,0.730004238075988
18.0867059207458,-2.50230754354049,"398_1_2","no_elephants","HA",19.8,7,0.451567150247274
18.0863943952335,-2.50038372535669,"399_1_2","no_elephants","HA",17.2,3.5,0.691460402557273
18.0850306235255,-2.50302912397278,"4_1_2","no_elephants","HA",17.5,4.6,0.58028021700472
18.0858808315227,-2.5026849409176,"4_2_2","no_elephants","HA",13.4,3.2,0.621954820044902
18.0833724822863,-2.50382522126925,"40_1_2","no_elephants","HA",24,6.8,0.54770232900537
18.0839999699865,-2.50398753904237,"40_2_2","no_elephants","HA",13.7,3.6,0.58041806638912
18.0835729578554,-2.50279840844567,"400_1_2","no_elephants","HA",14,2.4,0.765916793966632
18.0842531999193,-2.50017363769583,"401_1_2","no_elephants","HA",12.5,3.6,0.540607512240769
18.0824154261644,-2.50219025694989,"402_1_2","no_elephants","HA",12.8,3.4,0.575731052605613
18.0845905220444,-2.50184711777637,"403_1_2","no_elephants","HA",14.9,3.7,0.604984544345279
18.0851937463637,-2.50374033535535,"404_1_2","no_elephants","HA",13.4,4.2,0.503855507966907
18.0867291820732,-2.5012987762039,"405_1_2","no_elephants","HA",12.2,4,0.484299839346786
18.0857747693783,-2.50096453379634,"406_1_2","no_elephants","HA",16.1,3.2,0.701675897711944
18.0844879617463,-2.50037465911485,"407_1_2","no_elephants","HA",12.3,3.1,0.598543417605125
18.0857614746457,-2.50130006605517,"408_1_2","no_elephants","HA",12.2,3.2,0.581209852354842
18.0859809032258,-2.50243941566663,"409_1_2","no_elephants","HA",16.3,4.6,0.549429772722384
18.0858105140117,-2.50296591300612,"41_1_2","no_elephants","HA",18.9,4.2,0.653212513775344
18.0853176345724,-2.50321343331232,"41_2_2","no_elephants","HA",15.6,5,0.494154594018443
18.0824561737337,-2.50275253911209,"410_1_2","no_elephants","HA",13.2,4,0.518513939877887
18.0839323977714,-2.50202898954629,"411_1_2","no_elephants","HA",12.9,4.5,0.457377196523905
18.0858240265685,-2.50346381195625,"412_1_2","no_elephants","HA",13.6,4.3,0.500070452790631
18.086594806927,-2.50127781417318,"413_1_2","no_elephants","HA",12,3,0.602059991327962
18.0830113261624,-2.50136732498243,"414_1_2","no_elephants","HA",17.4,4.3,0.607080792703013
18.0857443250509,-2.5010782793414,"415_1_2","no_elephants","HA",13.7,3.8,0.556936970539597
18.0856283826398,-2.50007476109712,"416_1_2","no_elephants","HA",12.5,3.6,0.540607512240769
18.0837962238839,-2.50381053018584,"417_1_2","no_elephants","HA",18,4.1,0.642488648383571
18.0859786979427,-2.5027772846336,"418_1_2","no_elephants","HA",15.7,1.5,1.01980839335355
18.085944510463,-2.50018772572627,"419_1_2","no_elephants","Syzigium cf congolenseigiome",14.5,3.7,0.59316627816798
18.0847878249667,-2.50246830379534,"42_2_2","no_elephants","HA",19.1,4.4,0.63758069076154
18.0839069710042,-2.50443065457286,"420_1_2","no_elephants","HA",12.6,4,0.4983105537896
18.0849415419234,-2.5024899691085,"421_1_2","no_elephants","HA",12.5,5.6,0.348721986001856
18.086495237622,-2.50029557238005,"422_1_2","no_elephants","HA",16.5,6.3,0.418143394760325
18.0848047265033,-2.50314136351906,"423_1_2","no_elephants","HA",19.4,4.7,0.615703871994509
18.0861111372747,-2.50454280303513,"424_1_2","no_elephants","HA",17,4.7,0.558351063442556
18.0841751263699,-2.50158840101452,"425_1_2","no_elephants","HA",13.2,3.3,0.602059991327962
18.0830096097356,-2.502090417297,"426_1_2","no_elephants","HA",17,4.6,0.5676910896967
18.0847557622763,-2.50143633146257,"427_1_2","no_elephants","HA",13,3.9,0.522878745280338
18.0827735402865,-2.50357570064892,"428_1_2","no_elephants","HA",12.5,6.2,0.304518323509803
18.0827194463222,-2.50130871038702,"429_1_2","no_elephants","HA",16,4.8,0.522878745280338
18.0834692928337,-2.50385201800088,"43_1_2","no_elephants","HA",22,5,0.643452676486187
18.0823102304908,-2.50294660217475,"43_2_2","no_elephants","HA",16.2,4.2,0.58626572414473
18.0866157895999,-2.50008138853827,"430_1_2","no_elephants","HA",12.5,4.5,0.443697499232713
18.0825919603535,-2.50021074322011,"431_1_2","no_elephants","HA",11.9,4,0.473486970064568
18.0823528997079,-2.50364707614799,"432_1_2","no_elephants","HA",13.2,4.6,0.457816099524276
18.0859937256628,-2.50059931426993,"433_1_2","no_elephants","HA",11.5,3.7,0.492496116286617
18.0842357427173,-2.50090720249742,"434_1_2","no_elephants","HA",15.5,5.4,0.457937938347323
18.0837425718509,-2.50195930627158,"435_1_2","no_elephants","HA",12.9,3.6,0.554287209531962
18.0849181027798,-2.50006139325923,"436_1_2","no_elephants","HA",15.6,6.9,0.354275507617206
18.0839866254018,-2.50319607126604,"437_1_2","no_elephants","HA",18,3,0.778151250383644
18.0831727650579,-2.5014097432413,"438_1_2","no_elephants","HA",18.1,3.5,0.713610530518909
18.0825473924375,-2.50420723140617,"439_1_2","no_elephants","HA",11.1,3.7,0.477121254719662
18.0853294708784,-2.50022774028776,"44_1_2","no_elephants","HA",14.3,6.8,0.322827124758826
18.0826898075306,-2.50110443813237,"44_2_2","no_elephants","HA",18.3,3.4,0.730972172688174
18.0839899121008,-2.50276504478171,"440_1_2","no_elephants","HA",13.3,4.3,0.490383185387499
18.0850700577989,-2.50184635327981,"441_1_2","no_elephants","HA",19.3,4.4,0.642104632521586
18.0841539724974,-2.50408584756715,"442_1_2","no_elephants","HA",14.6,3.7,0.596151131717442
18.0860620341238,-2.50352149818335,"443_1_2","no_elephants","HA",11.1,3.4,0.513844061744402
18.0865301065464,-2.50169607947024,"444_1_2","no_elephants","HA",11,2.9,0.578994687259269
18.0849475334546,-2.50235051302163,"445_1_2","no_elephants","HA",16.9,3.2,0.722736726293768
18.0834280063318,-2.50348671596766,"446_1_2","no_elephants","HA",13,4.8,0.43270211493125
18.0837008661966,-2.50045947568782,"447_1_2","no_elephants","Syzigium cf congolenseigiome",11.5,2.9,0.598299842454656
18.0853103573972,-2.50300406672243,"448_1_2","no_elephants","HA",13.3,3.5,0.57978359661681
18.0839474172607,-2.50319750237287,"449_1_2","no_elephants","Syzigium cf congolenseigiome",14.6,3.6,0.60805035501715
18.0857985771297,-2.50355839889689,"45_1_2","no_elephants","HA",12,6.8,0.246672333341388
18.0839617897061,-2.50281087965885,"45_2_2","no_elephants","HA",12.5,2.6,0.681936665037238
18.084551649761,-2.50085662483333,"450_1_2","no_elephants","HA",17,6.2,0.43805723188002
18.0866552002142,-2.50210579584363,"451_1_2","no_elephants","HA",12.1,5.3,0.358509500715661
18.0853781540364,-2.50371580545557,"452_1_2","no_elephants","HA",11,3.4,0.50991376811597
18.0855488957096,-2.50121176537864,"453_1_2","no_elephants","HA",16.5,3.3,0.698970004336019
18.0847791172701,-2.50114659291564,"454_1_2","no_elephants","Syzigium cf congolenseigiome",14,3.2,0.640978057358332
18.0832828405233,-2.50426621309929,"455_1_2","no_elephants","HA",13,3.3,0.595429412428949
18.0850035552776,-2.50356001547196,"456_1_2","no_elephants","HA",13.1,5.8,0.353843302092827
18.0830648524264,-2.50256888661492,"457_1_2","no_elephants","Syzigium cf congolenseigiome",13.5,3.5,0.58626572414473
18.086621551445,-2.50310329130259,"458_1_2","no_elephants","HA",15,6,0.397940008672038
18.0827750784289,-2.50143400899843,"459_1_2","no_elephants","HA",14.3,6.4,0.349156063481175
18.085455933511,-2.50349493643297,"46_1_2","no_elephants","HA",17.5,5.4,0.510644288863326
18.0850968031595,-2.5002620290761,"46_2_2","no_elephants","HA",15.1,2.8,0.73181891595095
18.0834632410298,-2.50249377232845,"460_1_2","no_elephants","HA",13,5.2,0.397940008672038
18.0853743346742,-2.50301856618964,"461_1_2","no_elephants","Syzigium cf congolenseigiome",13.9,2.6,0.728041452283277
18.0842549419395,-2.50118778373975,"462_1_2","no_elephants","HA",16.5,4.6,0.554726112532332
18.0827338807079,-2.5014757940625,"463_1_2","no_elephants","HA",12.5,4.6,0.434152181326482
18.0836904757557,-2.50146420042256,"464_1_2","no_elephants","HA",13,4.2,0.490694061908936
18.0848052202045,-2.50357824107905,"465_1_2","no_elephants","HA",13.5,4,0.528273777167044
18.0830077971678,-2.50419573818265,"466_1_2","no_elephants","Syzigium cf congolenseigiome",17,2.8,0.783290890036055
18.0845061144114,-2.50229944430419,"467_1_2","no_elephants","HA",16,4.9,0.513923902627411
18.0829735411209,-2.50230829786338,"468_1_2","no_elephants","HA",11.3,5,0.354108439147401
18.0861146200127,-2.50270275077329,"469_1_2","no_elephants","HA",13.1,5.2,0.401267952020965
18.0859337213461,-2.50214761351169,"47_1_2","no_elephants","HA",15.2,6.6,0.362299652402904
18.0843820569749,-2.50262362951938,"47_2_2","no_elephants","HA",22.3,4,0.746244871720198
18.0846882923683,-2.50041028960429,"470_1_2","no_elephants","Syzigium cf congolenseigiome",15,2.8,0.728933227713462
18.0836867564638,-2.50375265719676,"471_1_2","no_elephants","HA",14.8,5.6,0.422073688388757
18.083927020219,-2.50099119285199,"472_1_2","no_elephants","Syzigium cf congolenseigiome",18.3,3.4,0.730972172688174
18.0866320508793,-2.50151494994077,"473_1_2","no_elephants","HA",18,5.4,0.522878745280338
18.0856623155845,-2.50130277845733,"474_1_2","no_elephants","HA",13.2,5.2,0.404570587571051
18.0840819062921,-2.50097632291461,"475_1_2","no_elephants","HA",12.7,4.1,0.491019864236221
18.0834028790943,-2.50406799661313,"476_1_2","no_elephants","HA",13.2,6.1,0.335244096195083
18.0865298589054,-2.50340385808791,"477_1_2","no_elephants","HA",16.2,8.4,0.285235728480749
18.0837886041687,-2.50119179072736,"478_1_2","no_elephants","HA",17.5,5.8,0.479610055123357
18.0856390797139,-2.50198185144064,"479_1_2","no_elephants","HA",14.8,3.1,0.678900021560685
18.0867147790768,-2.50387149940325,"48_1_2","no_elephants","HA",19.1,3.2,0.775883388927822
18.0854993340885,-2.50114843004314,"48_2_2","no_elephants","Strychnos Pungens",16.7,3,0.745595216427921
18.0851013276213,-2.50336911226822,"480_1_2","no_elephants","HA",15.2,6.8,0.349334675238536
18.0856979099661,-2.50079678812261,"481_1_2","no_elephants","HA",13,3.8,0.534159755690027
18.0864896514063,-2.5005473713039,"482_1_2","no_elephants","HA",15.2,5,0.482873583608754
18.0853070311491,-2.50070511761417,"483_1_2","no_elephants","HA",11.5,2.9,0.598299842454656
18.0853216887596,-2.5037971776297,"484_1_2","no_elephants","HA",14.5,3.4,0.62988908519272
18.0826710042272,-2.50431859605699,"485_1_2","no_elephants","HA",18.5,5.7,0.511296872730522
18.0864048215853,-2.50298902199716,"486_1_2","no_elephants","HA",14.4,4.6,0.495604660413676
18.0863632353441,-2.50367831570043,"487_1_2","no_elephants","HA",24.5,2.8,0.942008053022313
18.0853607133127,-2.50171012194646,"488_1_2","no_elephants","HA",13.1,4.2,0.494022005257864
18.082947212069,-2.50031858154206,"489_1_2","no_elephants","HA",14.1,3.6,0.592916611888093
18.0862219384683,-2.50175364342102,"49_1_2","no_elephants","HA",11.9,4.8,0.394305724016944
18.0862096019208,-2.50421225004218,"49_2_2","no_elephants","HA",17.3,4.7,0.565948245193078
18.0859828555589,-2.5012202811205,"490_1_2","no_elephants","HA",12.4,3.6,0.537119184394948
18.0855597258419,-2.50184565888897,"491_1_2","no_elephants","HA",11.5,4.3,0.427229384774025
18.0825010217551,-2.50048475120157,"492_1_2","no_elephants","HA",21.8,6,0.560305243220961
18.0856381508951,-2.50440109932509,"493_1_2","no_elephants","HA",15.7,5.7,0.440024796736742
18.0842117033495,-2.50249650445869,"494_1_2","no_elephants","HA",12.5,4.9,0.406713932979543
18.085262957685,-2.50241621069807,"495_1_2","no_elephants","HA",11.1,4.2,0.422073688388757
18.0860174168063,-2.50188698043913,"496_1_2","no_elephants","Syzigium cf congolenseigiome",13,3.8,0.534159755690027
18.0866825939138,-2.50377689696311,"497_1_2","no_elephants","HA",16.7,5.5,0.482353781653339
18.0848209865929,-2.50353860161251,"498_1_2","no_elephants","HA",16.2,4.9,0.519318934514117
18.0854961341923,-2.50136135268095,"499_1_2","no_elephants","HA",11.5,4.4,0.417245163867424
18.0861299535777,-2.50029471538252,"5_1_2","no_elephants","HA",17.1,4.2,0.609746819994253
18.0845904082395,-2.5039368108381,"5_2_2","no_elephants","HA",12.8,3,0.630088714928206
18.0845921056634,-2.50279188308114,"50_1_2","no_elephants","HA",11.5,4.8,0.379456602978024
18.0861668051422,-2.50321711084312,"50_2_2","no_elephants","Strychnos Pungens",14,3.6,0.589825534910951
18.086005527524,-2.50300389561503,"500_1_2","no_elephants","HA",13,5.2,0.397940008672038
18.0864694245026,-2.5045589848547,"501_1_2","no_elephants","HA",13.5,6.4,0.324153794511119
18.0835323179676,-2.50341135016906,"502_1_2","no_elephants","HA",12.5,5.7,0.341035157335565
18.0867195877506,-2.50318688161451,"503_1_2","no_elephants","HA",14.5,4.4,0.517915325748787
18.0825009929593,-2.50064069100945,"504_1_2","no_elephants","HA",15.4,5.1,0.479950544738527
18.0861196815926,-2.50036398672972,"505_1_2","no_elephants","HA",11.6,2.3,0.702730153209326
18.0853172511693,-2.5042741217136,"506_1_2","no_elephants","HA",12.6,4.8,0.419129307741976
18.0864519450191,-2.50079534814116,"507_1_2","no_elephants","HA",14.5,4.6,0.498610170553401
18.0835059095826,-2.50366924771235,"508_1_2","no_elephants","HA",12.4,5.2,0.377418341527436
18.0845143768229,-2.500892990164,"509_1_2","no_elephants","HA",11.5,4,0.458637849025649
18.0828641850697,-2.50029885956176,"51_1_2","no_elephants","HA",12,5.2,0.363177902412826
18.0839587097287,-2.5003240877007,"51_2_2","no_elephants","HA",14.4,3.8,0.57857889547844
18.0840094709482,-2.50065306549095,"510_1_2","no_elephants","HA",12,4.4,0.435728569561437
18.0850791212101,-2.50193694675771,"511_1_2","no_elephants","HA",11.9,4.2,0.45229767099463
18.086209989004,-2.50430596287338,"512_1_2","no_elephants","HA",18.9,6.5,0.463548447530389
18.0842224952152,-2.50246648549412,"513_1_2","no_elephants","HA",13.2,4.2,0.497324640807949
18.0833677777746,-2.50460516513004,"514_1_2","no_elephants","HA",20.4,8,0.406540180433955
18.0865159827285,-2.50216449688658,"515_1_2","no_elephants","HA",14.3,3.8,0.575552440848252
